user_id,activated_7d,adopted_recurring_buy,retained_7d,support_contact_7d,net_deposits_7d
994,0,1,0,0,81.13
995,0,1,0,0,76.38
996,1,0,0,0,72.84
997,0,0,1,0,39.59
998,0,0,1,0,55.1
999,1,1,1,0,134.78
1000,1,1,1,0,55.46
1001,1,0,0,0,80.56
1002,0,1,1,0,32.22
1003,0,0,0,0,126.31
1004,1,1,0,0,83.89
1005,1,0,1,1,181.67
1006,0,0,0,0,76.78
1007,1,0,0,1,177.37
1008,1,0,0,1,125.55
1009,0,0,0,0,29.31
1010,1,1,1,0,32.79
1011,0,1,1,0,139.56
1012,0,0,1,1,101.44
1013,0,0,0,0,0.0
1014,1,0,1,0,160.77
1015,0,0,0,0,70.12
1016,0,0,0,0,47.64
1017,1,0,0,0,50.73
1018,1,1,0,0,132.49
1019,1,0,0,0,89.55
1020,0,0,1,0,51.27
1021,1,0,0,0,109.14
1022,0,1,1,0,107.06
1023,1,0,0,0,106.25
1024,0,0,0,0,227.89
1025,1,1,1,0,125.27
1026,1,0,0,0,81.01
1027,0,0,0,0,44.26
1028,0,0,0,0,66.99
1029,0,0,0,0,122.67
1030,0,0,0,0,16.82
1031,0,0,0,0,0.0
1032,0,0,0,0,43.39
1033,1,0,1,0,0.0
1034,0,0,0,0,0.0
1035,0,1,0,0,30.96
1036,0,0,0,0,37.32
1037,0,0,0,0,63.92
1038,1,0,0,0,148.67
1039,1,0,0,0,67.97
1040,0,0,0,0,0.0
1041,0,1,0,0,149.15
1042,0,0,0,0,19.3
1043,0,0,0,0,108.58
1044,1,1,1,0,182.98
1045,0,0,0,0,57.3
1046,0,0,0,0,69.44
1047,0,0,0,0,134.33
1048,0,0,1,0,77.34
1049,0,0,0,0,0.0
1050,0,1,1,0,8.54
1051,0,0,1,0,52.42
1052,0,0,0,0,0.0
1053,1,0,1,0,181.77
1054,1,0,1,0,125.94
1055,1,0,1,0,132.71
1056,0,0,0,1,128.38
1057,1,1,0,1,21.48
1058,1,0,0,1,101.86
1059,0,0,1,0,30.17
1060,1,1,1,0,131.76
1061,0,0,1,1,25.99
1062,0,0,0,0,80.15
1063,1,0,1,0,112.73
1064,1,1,0,0,140.92
1065,0,0,1,0,129.15
1066,1,0,1,0,15.73
1067,1,0,0,0,82.06
1068,1,0,1,0,13.78
1069,0,0,0,0,94.52
1070,0,0,0,1,136.7
1071,1,1,1,0,87.26
1072,0,0,0,0,0.0
1073,0,0,0,0,59.8
1074,1,0,1,0,117.59
1075,1,0,0,0,34.88
1076,0,0,0,1,79.34
1077,0,0,0,0,140.49
1078,0,0,0,0,12.06
1079,0,0,1,0,139.12
1080,0,0,0,0,0.0
1081,0,0,0,0,112.68
1082,0,0,0,0,0.0
1083,0,0,0,0,83.49
1084,1,0,0,0,65.24
1085,0,0,0,0,62.86
1086,1,1,1,0,14.27
1087,0,0,1,0,167.22
1088,1,1,1,0,187.92
1089,1,0,1,0,56.53
1090,1,1,0,0,97.99
1091,0,1,1,0,91.67
1092,0,1,0,0,115.97
1093,0,0,1,0,86.58
1094,0,0,0,0,0.0
1095,1,0,0,0,56.09
1096,0,0,0,1,40.49
1097,1,1,0,0,105.49
1098,0,0,0,0,13.41
1099,0,0,0,0,69.0
1100,0,0,0,0,74.05
1101,0,0,0,0,89.14
1102,0,0,1,0,60.82
1103,1,0,0,0,121.21
1104,1,1,1,0,19.15
1105,1,0,1,0,88.08
1106,0,0,0,0,159.89
1107,0,0,0,0,117.33
1108,1,0,0,0,42.72
1109,0,0,1,0,86.78
1110,1,1,1,0,150.32
1111,1,1,1,1,1.96
1112,0,0,0,0,0.0
1113,0,0,0,0,26.98
1114,1,0,0,0,92.54
1115,0,1,1,0,136.47
1116,0,0,1,1,13.49
1117,1,0,1,0,71.71
1118,0,0,1,0,86.61
1119,1,0,0,0,5.97
1120,0,1,1,0,77.12
1121,0,0,0,0,0.0
1122,0,0,1,0,146.72
1123,1,0,0,0,0.0
1124,1,1,0,0,32.85
1125,0,0,0,0,117.62
1126,0,0,0,0,0.0
1127,0,0,1,1,213.98
1128,0,0,0,0,0.0
1129,0,0,0,1,33.19
1130,0,0,0,0,1.25
1131,0,0,1,0,0.0
1132,0,0,0,0,118.17
1133,0,0,0,0,0.0
1134,1,0,0,0,87.55
1135,1,0,1,0,28.49
1136,0,0,0,1,102.75
1137,0,0,1,0,0.0
1138,0,1,1,0,154.38
1139,1,1,0,0,105.74
1140,1,0,1,0,3.29
1141,1,0,1,0,54.15
1142,0,0,0,0,87.04
1143,0,0,0,0,0.0
1144,1,0,0,0,54.99
1145,0,1,0,0,67.31
1146,0,0,1,0,0.0
1147,1,0,1,0,96.93
1148,0,1,0,0,157.0
1149,1,0,0,0,27.43
1150,0,0,0,0,102.45
1151,0,0,0,0,39.33
1152,1,0,1,0,89.21
1153,0,0,0,0,136.77
1154,0,0,0,0,120.56
1155,0,0,0,0,49.57
1156,0,0,0,0,0.45
1157,1,1,1,0,62.1
1158,0,0,1,0,77.87
1159,0,0,0,0,128.2
1160,1,0,1,0,244.36
1161,0,0,0,0,8.54
1162,1,1,1,0,53.32
1163,1,0,1,0,30.36
1164,0,0,0,0,0.0
1165,1,0,1,0,64.2
1166,0,0,0,0,96.52
1167,1,0,0,1,119.23
1168,0,0,0,0,73.08
1169,0,0,1,0,2.13
1170,1,0,1,0,123.33
1171,0,0,0,0,46.82
1172,1,1,1,0,13.92
1173,1,0,1,0,0.0
1174,0,0,0,0,0.0
1175,0,1,1,0,106.03
1176,0,0,0,0,66.54
1177,1,0,1,0,28.27
1178,1,1,1,0,117.27
1179,1,0,1,0,84.89
1180,1,0,1,0,34.31
1181,1,0,1,0,0.0
1182,0,0,1,1,20.23
1183,0,0,0,0,0.0
1184,0,0,0,1,0.0
1185,1,1,0,0,14.0
1186,0,1,1,0,112.47
1187,1,1,1,0,51.36
1188,0,1,0,0,125.94
1189,1,1,0,0,23.93
1190,1,0,1,0,98.43
1191,0,1,0,0,44.03
1192,0,0,0,0,0.0
1193,1,0,1,1,79.63
1194,1,1,1,0,145.53
1195,0,0,0,0,0.0
1196,0,0,0,1,0.0
1197,0,1,0,1,40.34
1198,0,0,0,0,99.83
1199,0,0,0,0,18.52
1200,0,1,1,0,0.0
1201,0,0,1,0,74.66
1202,0,0,0,0,0.0
1203,0,0,1,1,85.8
1204,1,1,0,0,149.31
1205,0,0,0,0,92.48
1206,0,0,0,0,13.32
1207,0,0,0,0,34.97
1208,1,0,0,0,114.1
1209,0,0,0,1,0.0
1210,0,0,1,1,0.0
1211,0,0,1,0,112.57
1212,0,0,0,0,17.74
1213,0,0,1,0,84.17
1214,1,0,1,0,121.78
1215,0,0,1,0,38.79
1216,1,0,0,0,141.56
1217,0,0,0,0,95.14
1218,0,0,1,0,81.73
1219,1,1,1,0,44.47
1220,0,0,1,0,125.51
1221,0,0,0,0,98.64
1222,0,0,1,0,166.11
1223,1,1,1,0,158.77
1224,1,0,1,0,86.8
1225,0,0,1,0,83.92
1226,0,0,0,0,127.92
1227,1,1,0,0,92.74
1228,0,0,1,0,7.09
1229,0,0,1,0,0.0
1230,0,1,1,1,119.46
1231,0,1,0,0,46.9
1232,1,1,1,0,31.36
1233,0,0,0,0,74.45
1234,1,0,0,0,0.0
1235,0,0,0,0,0.0
1236,0,0,0,0,119.07
1237,0,0,0,1,0.0
1238,1,0,0,0,72.23
1239,1,0,0,0,140.12
1240,0,0,0,0,9.13
1241,0,1,1,0,67.39
1242,0,0,0,0,131.52
1243,0,0,1,0,121.93
1244,0,0,0,0,52.27
1245,0,0,0,0,57.53
1246,0,0,0,0,28.31
1247,1,0,0,0,86.4
1248,0,0,0,0,115.3
1249,1,0,0,0,95.56
1250,0,1,0,0,78.95
1251,0,0,0,0,53.9
1252,0,0,0,0,0.0
1253,0,0,1,0,0.0
1254,1,0,1,0,0.0
1255,1,1,1,0,87.37
1256,0,0,0,0,79.25
1257,0,0,0,0,0.0
1258,1,0,1,1,85.41
1259,0,0,0,0,63.51
1260,0,0,1,1,14.86
1261,0,0,0,1,115.27
1262,0,0,0,0,23.37
1263,1,0,1,0,135.0
1264,1,0,0,1,90.31
1265,0,0,1,0,199.45
1266,1,0,0,0,100.0
1267,1,1,1,0,161.33
1268,1,0,0,0,32.55
1269,1,0,0,0,133.16
1270,0,0,0,0,105.56
1271,1,1,1,0,45.37
1272,1,0,1,0,97.52
1273,1,0,0,1,126.58
1274,0,0,0,0,71.49
1275,0,0,0,0,0.0
1276,0,0,0,0,93.83
1277,0,1,1,0,18.72
1278,1,0,0,0,78.43
1279,0,0,0,0,169.66
1280,0,1,1,1,13.63
1281,1,0,0,0,150.1
1282,1,0,0,0,154.08
1283,1,0,0,0,86.7
1284,0,0,0,0,97.49
1285,0,0,0,0,0.0
1286,0,0,1,0,99.5
1287,0,0,1,0,53.94
1288,0,0,1,0,3.44
1289,1,0,1,0,0.0
1290,0,0,0,0,103.57
1291,0,0,0,0,118.65
1292,0,0,0,0,13.85
1293,1,1,1,0,76.89
1294,1,0,1,0,107.19
1295,1,0,1,0,0.0
1296,1,0,1,0,46.79
1297,1,0,1,0,0.0
1298,0,0,0,0,68.65
1299,1,0,1,0,134.94
1300,0,0,0,0,0.0
1301,0,0,0,0,39.06
1302,0,0,0,0,133.39
1303,1,0,0,0,102.2
1304,0,0,0,0,59.07
1305,0,0,0,0,16.79
1306,1,0,1,0,66.8
1307,0,0,0,0,107.47
1308,1,0,1,1,10.43
1309,0,0,1,0,0.0
1310,1,1,1,0,124.42
1311,0,1,1,0,45.22
1312,1,1,1,0,142.97
1313,0,0,0,0,59.44
1314,1,0,1,0,21.46
1315,1,0,1,0,52.11
1316,1,1,1,0,4.89
1317,1,0,0,0,0.0
1318,0,1,0,0,152.89
1319,0,1,0,0,108.19
1320,1,1,1,0,54.11
1321,0,0,0,0,17.9
1322,1,0,0,0,5.51
1323,0,0,0,0,178.04
1324,1,0,0,0,190.36
1325,0,1,0,0,139.02
1326,0,0,0,0,89.85
1327,0,0,1,0,0.0
1328,1,0,1,0,0.0
1329,0,0,0,0,44.61
1330,0,0,0,0,66.32
1331,0,0,0,0,87.14
1332,0,0,0,0,0.0
1333,0,0,1,0,69.44
1334,0,0,0,0,0.0
1335,1,0,0,0,27.98
1336,0,0,0,1,0.0
1337,1,0,1,0,73.41
1338,1,0,1,0,0.0
1339,1,0,0,0,2.0
1340,1,0,0,0,68.82
1341,1,0,0,0,168.95
1342,1,0,0,0,73.02
1343,1,1,0,0,19.49
1344,1,0,1,0,107.33
1345,0,0,1,0,0.0
1346,0,0,0,0,100.74
1347,1,0,1,0,263.19
1348,0,0,0,0,50.24
1349,0,0,0,0,28.11
1350,0,0,0,0,17.67
1351,1,0,1,0,47.05
1352,0,0,0,0,20.46
1353,1,0,0,0,77.02
1354,1,0,1,0,133.31
1355,1,0,1,0,24.47
1356,0,0,0,0,0.0
1357,0,0,0,0,121.62
1358,0,0,0,0,115.14
1359,0,0,0,0,75.95
1360,0,0,0,0,74.34
1361,0,0,0,0,0.0
1362,0,0,0,0,54.93
1363,1,0,0,0,43.58
1364,0,0,0,0,54.56
1365,1,0,0,0,105.08
1366,1,0,1,0,217.87
1367,0,0,0,0,100.59
1368,1,0,0,1,130.12
1369,1,1,1,0,237.84
1370,1,0,1,0,15.25
1371,0,1,0,0,18.69
1372,0,0,1,0,83.37
1373,0,0,0,0,80.07
1374,0,1,0,0,48.84
1375,0,0,0,0,48.59
1376,0,0,0,0,91.51
1377,1,0,0,0,2.65
1378,0,0,0,0,211.39
1379,0,0,0,0,97.03
1380,0,0,0,0,7.28
1381,1,0,1,1,109.92
1382,0,0,0,0,39.68
1383,0,0,1,0,67.72
1384,1,0,0,0,161.82
1385,1,0,0,0,85.01
1386,0,0,0,0,161.51
1387,0,1,0,0,100.17
1388,1,0,0,0,132.61
1389,0,0,0,0,51.81
1390,0,0,0,0,0.0
1391,1,0,1,0,81.22
1392,0,0,0,0,86.54
1393,0,0,0,0,111.78
1394,0,0,1,0,167.84
1395,1,0,0,0,54.58
1396,1,0,1,0,69.74
1397,1,0,1,0,123.69
1398,0,0,0,0,76.11
1399,0,0,0,0,0.0
1400,0,0,0,0,80.25
1401,1,0,1,0,88.01
1402,0,1,0,0,40.69
1403,1,0,1,0,36.18
1404,1,0,0,0,29.46
1405,0,0,0,0,109.35
1406,0,1,1,0,105.7
1407,1,0,1,0,80.52
1408,0,0,1,0,61.05
1409,1,1,1,0,223.86
1410,0,0,1,0,135.14
1411,0,0,0,0,29.48
1412,0,0,0,0,38.81
1413,0,1,0,0,30.36
1414,0,0,0,0,123.91
1415,0,0,1,0,111.74
1416,0,0,0,0,0.0
1417,0,0,1,1,25.41
1418,1,0,1,0,42.81
1419,0,0,1,0,5.02
1420,1,1,1,1,99.5
1421,1,0,1,0,75.96
1422,1,0,1,0,55.67
1423,1,0,1,0,102.34
1424,1,0,0,0,38.29
1425,0,0,0,0,80.78
1426,1,0,1,0,127.81
1427,0,0,1,0,38.18
1428,0,0,0,0,100.83
1429,1,0,1,0,14.8
1430,1,0,0,0,156.64
1431,1,0,0,0,0.0
1432,0,0,0,0,122.01
1433,0,0,0,0,100.35
1434,0,0,0,1,51.91
1435,0,1,0,0,0.0
1436,0,1,0,1,52.4
1437,0,1,0,0,50.26
1438,1,0,0,1,114.91
1439,1,0,1,0,40.76
1440,0,0,0,0,106.42
1441,1,1,1,0,20.88
1442,0,0,0,0,58.33
1443,0,0,1,0,47.92
1444,0,0,0,0,45.12
1445,1,1,1,0,195.44
1446,0,1,0,0,118.29
1447,0,0,0,0,73.33
1448,1,0,0,0,104.24
1449,0,0,1,0,31.39
1450,0,0,0,0,23.58
1451,0,0,0,0,64.92
1452,0,0,0,0,28.05
1453,1,0,1,0,36.01
1454,0,0,1,0,187.57
1455,1,1,1,0,58.47
1456,0,0,0,0,37.81
1457,0,0,0,0,0.0
1458,1,1,1,0,31.86
1459,0,0,0,0,63.01
1460,0,0,0,0,17.01
1461,1,0,0,0,114.6
1462,0,0,0,1,87.98
1463,1,0,0,0,17.04
1464,1,0,0,0,2.37
1465,0,0,0,0,60.81
1466,0,1,0,0,15.0
1467,1,0,1,0,20.38
1468,0,0,0,0,49.13
1469,0,0,1,0,5.63
1470,0,0,0,0,27.52
1471,0,0,1,0,0.0
1472,0,0,0,0,30.4
1473,0,0,1,0,0.0
1474,0,0,0,0,68.52
1475,0,0,0,0,63.77
1476,1,0,1,0,0.0
1477,1,0,1,0,73.35
1478,0,0,0,1,97.84
1479,0,0,0,0,97.14
1480,0,0,0,0,28.23
1481,1,0,1,0,54.31
1482,0,0,0,1,0.0
1483,1,0,1,0,161.76
1484,1,1,1,0,84.3
1485,0,0,1,0,0.0
1486,0,1,0,1,2.48
1487,1,0,0,0,20.22
1488,1,0,1,0,182.83
1489,1,0,1,0,170.15
1490,1,1,1,0,88.02
1491,0,0,0,0,0.0
1492,0,1,1,0,73.03
1493,0,0,0,0,99.84
1494,1,0,1,0,67.53
1495,0,0,0,0,0.0
1496,0,0,1,0,11.48
1497,1,1,1,1,80.52
1498,0,0,0,0,153.92
1499,0,0,0,0,104.5
1500,0,0,0,0,119.76
1501,1,0,1,0,0.0
1502,0,0,0,1,102.11
1503,0,0,0,0,0.0
1504,0,0,1,0,32.45
1505,1,1,0,0,152.94
1506,0,0,0,0,106.27
1507,1,0,0,0,0.0
1508,0,1,0,0,7.22
1509,0,0,0,0,83.32
1510,0,0,1,0,42.0
1511,1,0,0,0,55.47
1512,0,0,1,0,30.29
1513,0,0,1,0,11.36
1514,1,0,0,0,0.0
1515,0,0,1,0,0.0
1516,0,0,0,0,71.27
1517,1,0,1,0,40.49
1518,0,0,0,0,42.76
1519,0,0,1,0,51.92
1520,0,0,0,0,60.91
1521,1,0,1,0,43.89
1522,1,0,1,0,0.0
1523,1,0,1,0,125.61
1524,1,0,0,1,25.99
1525,1,0,0,0,117.47
1526,1,0,1,0,41.13
1527,0,1,0,0,17.35
1528,0,1,1,0,28.8
1529,1,1,1,0,212.63
1530,0,0,0,0,86.32
1531,0,1,1,1,151.08
1532,1,0,0,0,32.81
1533,1,0,1,0,105.37
1534,1,0,1,0,0.0
1535,0,1,0,0,69.82
1536,0,1,1,0,0.0
1537,0,0,1,0,98.52
1538,0,0,0,0,32.23
1539,0,1,1,0,30.53
1540,0,0,0,0,56.45
1541,0,0,1,0,63.01
1542,0,0,0,0,93.03
1543,0,0,0,0,92.16
1544,1,1,1,0,97.93
1545,0,0,0,0,55.83
1546,1,0,0,0,48.0
1547,1,0,1,0,47.62
1548,0,1,1,0,0.0
1549,0,1,0,0,143.53
1550,0,0,0,0,23.09
1551,0,0,0,0,74.55
1552,0,0,1,1,19.48
1553,0,0,0,0,9.57
1554,0,0,0,0,31.93
1555,0,0,0,0,86.82
1556,0,1,0,0,76.53
1557,0,0,0,0,78.04
1558,0,0,1,0,118.45
1559,0,1,1,0,47.21
1560,0,0,0,0,118.63
1561,0,0,0,0,0.0
1562,0,0,0,0,76.2
1563,0,1,1,1,143.37
1564,0,0,1,0,91.71
1565,1,0,0,0,73.26
1566,0,1,1,0,124.48
1567,1,0,1,0,55.21
1568,0,0,0,0,73.05
1569,1,1,1,0,154.77
1570,0,0,0,0,11.18
1571,0,0,0,0,0.0
1572,0,0,0,0,15.42
1573,0,0,0,0,0.0
1574,0,1,1,0,8.33
1575,1,0,0,0,103.47
1576,0,0,1,0,0.0
1577,0,0,0,0,77.47
1578,1,0,0,0,25.22
1579,0,0,0,0,102.96
1580,0,0,0,1,0.0
1581,1,0,0,0,76.89
1582,0,1,0,0,99.4
1583,0,0,0,1,68.63
1584,1,1,1,0,74.52
1585,0,1,0,0,76.0
1586,0,0,0,0,51.07
1587,0,0,0,0,94.07
1588,0,0,0,0,0.0
1589,0,0,1,0,47.39
1590,0,0,0,0,59.78
1591,0,1,1,0,41.61
1592,0,0,1,0,20.56
1593,0,0,1,0,13.76
1594,1,0,1,0,73.93
1595,0,0,0,0,120.75
1596,1,1,1,0,119.54
1597,0,0,0,0,22.5
1598,1,0,0,0,91.48
1599,0,1,0,1,138.72
1600,0,0,0,0,98.5
1601,0,0,0,0,24.5
1602,0,0,1,0,82.79
1603,0,1,0,0,0.0
1604,0,0,0,0,93.22
1605,0,0,0,0,68.08
1606,1,0,0,1,150.64
1607,1,1,0,0,95.86
1608,0,1,0,0,12.23
1609,0,0,0,0,58.2
1610,0,0,0,0,122.84
1611,0,0,0,0,52.15
1612,0,0,1,0,72.28
1613,0,0,1,0,8.89
1614,0,1,1,0,65.83
1615,1,0,1,0,87.84
1616,0,0,1,0,111.48
1617,0,1,1,0,202.07
1618,0,0,1,0,86.54
1619,0,0,0,0,170.06
1620,0,0,0,1,29.79
1621,0,0,1,0,42.02
1622,0,0,0,0,69.44
1623,0,1,1,0,48.96
1624,1,0,0,0,125.22
1625,0,0,1,0,66.75
1626,0,1,1,0,154.24
1627,0,0,1,0,41.99
1628,1,0,1,0,133.86
1629,0,1,1,0,23.67
1630,1,0,0,0,38.65
1631,1,0,0,0,52.44
1632,0,0,1,0,15.21
1633,0,0,1,0,67.65
1634,1,0,1,0,119.2
1635,0,0,0,0,67.0
1636,0,0,1,0,122.32
1637,1,1,1,0,187.44
1638,0,0,1,0,87.0
1639,1,0,1,0,96.34
1640,1,0,1,0,85.32
1641,1,0,0,0,47.0
1642,1,0,0,0,78.96
1643,0,0,0,0,116.49
1644,1,0,1,0,188.66
1645,0,0,0,1,1.31
1646,0,0,1,1,77.87
1647,1,0,1,0,100.22
1648,1,0,0,0,36.04
1649,1,0,1,0,54.97
1650,1,1,1,0,55.51
1651,1,1,1,0,70.51
1652,1,0,1,0,0.0
1653,0,0,0,0,0.0
1654,0,0,0,0,0.0
1655,1,0,0,0,47.9
1656,0,0,0,0,98.77
1657,1,0,1,0,39.9
1658,0,1,1,0,136.7
1659,1,0,0,0,129.18
1660,0,1,0,0,92.73
1661,1,0,1,0,61.18
1662,0,0,0,0,57.66
1663,0,1,0,0,22.59
1664,1,0,0,0,91.38
1665,1,0,1,0,100.89
1666,1,0,1,0,274.88
1667,1,1,1,0,71.73
1668,0,0,0,0,83.04
1669,0,1,0,0,47.37
1670,1,0,1,0,31.14
1671,0,0,0,0,90.65
1672,0,0,1,0,85.18
1673,0,0,1,0,0.0
1674,0,0,0,0,74.67
1675,0,0,0,0,70.62
1676,1,1,1,0,140.52
1677,0,1,1,0,44.35
1678,1,1,1,0,1.55
1679,1,0,1,1,10.64
1680,0,0,0,0,0.0
1681,1,0,1,0,124.77
1682,1,0,1,1,34.24
1683,0,0,1,0,30.54
1684,0,0,0,0,0.0
1685,0,0,0,0,0.0
1686,0,0,0,0,41.99
1687,0,0,0,0,74.27
1688,1,1,1,0,67.04
1689,1,0,0,0,45.18
1690,0,0,1,0,0.0
1691,0,0,0,0,137.08
1692,1,1,0,0,0.22
1693,0,0,1,0,0.0
1694,1,0,0,0,38.74
1695,0,0,1,0,127.22
1696,0,0,0,1,95.29
1697,0,0,0,0,79.32
1698,1,0,0,0,0.0
1699,0,0,0,0,117.49
1700,0,0,0,0,0.0
1701,1,0,1,0,53.02
1702,0,0,0,0,62.75
1703,0,0,0,0,19.01
1704,1,0,0,0,21.37
1705,0,0,0,0,0.0
1706,1,1,0,0,82.9
1707,0,0,0,0,6.28
1708,0,0,0,0,34.33
1709,0,0,0,0,14.86
1710,0,0,0,0,72.19
1711,0,0,0,0,0.0
1712,0,0,1,0,106.5
1713,0,0,1,0,70.97
1714,0,0,0,0,21.25
1715,1,0,0,1,0.0
1716,0,0,0,0,30.03
1717,0,1,0,0,24.86
1718,0,0,0,0,35.44
1719,1,0,1,0,197.3
1720,0,0,0,0,46.18
1721,0,1,0,0,62.68
1722,1,0,1,0,159.11
1723,0,0,0,0,92.69
1724,1,1,1,0,110.93
1725,1,0,1,0,70.32
1726,0,0,1,1,149.44
1727,0,0,0,0,24.71
1728,1,0,0,1,83.39
1729,0,0,0,0,104.2
1730,1,0,0,0,23.35
1731,1,0,0,0,54.75
1732,0,0,0,0,57.3
1733,1,0,1,0,134.95
1734,0,1,0,0,37.16
1735,1,0,1,0,62.8
1736,1,0,0,0,40.04
1737,0,0,1,0,0.0
1738,1,1,0,0,0.0
1739,0,0,1,0,63.69
1740,0,0,0,0,78.04
1741,1,0,1,0,157.54
1742,0,0,0,0,37.57
1743,0,1,1,0,66.55
1744,0,0,0,0,54.5
1745,0,0,0,0,56.74
1746,1,0,0,0,154.21
1747,0,0,1,0,199.79
1748,1,0,0,1,7.48
1749,1,1,1,0,239.3
1750,0,0,0,0,14.18
1751,1,0,1,0,79.66
1752,1,0,1,0,105.41
1753,0,0,0,0,42.28
1754,0,1,0,0,112.58
1755,1,1,1,0,33.83
1756,1,0,1,0,74.57
1757,1,0,0,0,0.0
1758,1,1,1,0,79.52
1759,0,0,0,0,76.43
1760,1,1,0,0,112.18
1761,1,1,1,1,8.62
1762,0,0,1,1,0.0
1763,1,0,1,1,0.0
1764,0,0,0,0,120.65
1765,0,0,0,0,0.0
1766,0,0,1,1,166.1
1767,0,1,0,0,76.13
1768,0,1,0,0,7.2
1769,1,0,1,0,97.29
1770,0,0,0,0,58.3
1771,0,0,0,0,62.56
1772,1,0,0,0,67.67
1773,0,0,0,0,45.25
1774,0,0,0,0,0.0
1775,1,1,1,0,5.57
1776,0,0,0,0,15.34
1777,1,0,1,0,54.44
1778,1,0,0,0,158.46
1779,1,0,1,0,79.09
1780,1,0,1,1,20.22
1781,1,0,1,0,9.63
1782,1,0,0,0,14.93
1783,1,0,0,0,9.26
1784,0,0,0,0,0.0
1785,1,1,0,0,98.28
1786,0,0,0,0,66.27
1787,0,0,1,0,5.8
1788,1,0,1,0,15.2
1789,0,0,0,0,17.5
1790,1,0,1,0,150.01
1791,0,0,0,0,127.26
1792,0,0,0,0,72.63
1793,0,1,0,0,21.3
1794,1,0,0,0,46.68
1795,0,1,1,0,0.0
1796,0,1,1,0,139.54
1797,1,0,1,0,117.1
1798,0,0,0,0,33.82
1799,0,0,1,0,152.22
1800,0,1,0,0,39.86
1801,1,0,1,0,109.64
1802,0,0,0,0,117.84
1803,1,0,1,0,69.22
1804,1,0,0,0,180.72
1805,1,1,1,0,201.39
1806,0,0,1,1,0.0
1807,0,0,0,0,84.81
1808,0,1,0,0,144.92
1809,1,0,0,0,21.15
1810,1,1,0,0,57.26
1811,1,0,1,0,156.09
1812,1,1,1,0,168.89
1813,0,1,0,0,69.31
1814,1,0,0,0,17.52
1815,0,0,0,1,43.84
1816,0,0,1,0,108.21
1817,0,0,1,0,66.17
1818,0,0,0,0,0.0
1819,1,0,1,0,196.89
1820,0,0,0,0,78.21
1821,0,0,0,0,121.04
1822,0,0,0,0,132.28
1823,0,0,0,0,28.86
1824,0,1,0,0,133.6
1825,0,0,0,0,107.22
1826,0,0,0,0,0.0
1827,0,0,1,1,111.06
1828,0,0,0,0,101.5
1829,0,1,1,0,135.92
1830,0,0,1,0,122.3
1831,0,0,0,0,78.1
1832,0,0,0,1,83.05
1833,1,0,0,0,151.5
1834,1,1,0,0,65.23
1835,0,0,0,0,94.32
1836,0,0,1,0,60.71
1837,0,0,0,0,48.2
1838,0,0,1,0,5.59
1839,1,0,0,0,35.09
1840,0,1,0,0,76.24
1841,0,1,0,0,153.44
1842,0,0,0,1,86.33
1843,0,0,0,0,0.0
1844,0,0,1,0,32.2
1845,0,0,0,0,0.0
1846,0,0,0,0,117.49
1847,0,0,1,0,118.84
1848,0,0,0,0,101.4
1849,1,0,1,0,288.84
1850,0,0,0,0,2.77
1851,1,0,1,0,73.97
1852,1,1,1,0,104.47
1853,1,1,0,0,87.07
1854,0,0,0,0,124.98
1855,0,1,1,0,64.52
1856,0,0,1,0,53.55
1857,0,0,1,0,107.31
1858,0,0,0,0,77.12
1859,1,1,1,0,0.0
1860,1,0,0,1,83.29
1861,1,0,1,0,97.44
1862,1,0,1,0,83.58
1863,1,0,0,0,73.61
1864,0,0,1,0,100.25
1865,0,0,0,0,0.0
1866,0,0,0,1,88.22
1867,0,0,0,0,78.42
1868,1,1,1,0,106.5
1869,1,0,0,0,56.23
1870,0,0,0,0,91.89
1871,0,0,1,0,49.47
1872,0,0,0,0,30.92
1873,0,1,0,0,0.98
1874,1,1,0,0,109.74
1875,0,0,0,0,137.63
1876,1,1,1,0,150.68
1877,0,0,0,0,112.83
1878,0,0,1,0,24.73
1879,0,0,0,0,156.78
1880,1,1,0,0,0.0
1881,0,0,1,0,81.93
1882,1,0,0,0,107.7
1883,1,0,1,0,53.66
1884,0,0,1,1,138.72
1885,0,0,0,0,0.0
1886,1,0,1,0,0.0
1887,1,0,0,0,110.35
1888,1,0,1,0,14.31
1889,0,0,0,0,97.53
1890,1,0,1,0,30.64
1891,0,0,0,0,43.04
1892,1,1,0,0,83.81
1893,0,0,0,0,0.0
1894,0,0,0,0,0.0
1895,1,0,1,0,39.6
1896,0,1,0,0,193.92
1897,1,0,1,0,119.45
1898,1,0,1,0,143.03
1899,0,0,0,0,141.95
1900,1,0,0,0,6.22
1901,1,1,1,0,44.9
1902,1,1,1,0,126.53
1903,0,0,0,0,39.86
1904,0,0,0,0,109.01
1905,0,0,0,0,0.0
1906,1,0,1,0,121.66
1907,0,1,0,0,0.0
1908,1,0,1,0,56.82
1909,0,1,1,0,158.18
1910,1,1,1,0,119.23
1911,1,0,0,0,56.55
1912,0,0,0,0,61.85
1913,0,1,1,1,113.38
1914,1,0,1,0,131.82
1915,0,0,0,1,62.37
1916,0,0,0,0,5.57
1917,1,0,1,0,58.63
1918,1,1,1,0,48.42
1919,1,0,1,0,173.74
1920,0,0,0,0,164.38
1921,0,0,0,0,38.02
1922,0,0,1,0,146.36
1923,1,0,0,0,64.29
