user_id,signup_day,assignment,channel,country_tier,device,age_bucket,onboarding_minutes
621,26,control,organic,1,android,25-34,4.85
622,16,treatment,paid,2,android,25-34,12.25
623,23,control,referral,2,ios,25-34,9.78
624,7,control,paid,1,ios,25-34,4.62
625,26,treatment,paid,1,ios,25-34,13.31
626,23,control,organic,2,ios,18-24,17.6
627,16,control,referral,1,ios,50+,18.41
628,6,treatment,paid,1,ios,18-24,4.22
629,7,treatment,organic,2,ios,25-34,25.59
630,11,treatment,organic,1,android,35-49,20.17
631,20,control,organic,1,android,50+,7.08
632,20,treatment,paid,2,ios,35-49,8.41
633,2,treatment,organic,2,android,25-34,7.09
634,3,treatment,paid,1,android,35-49,35.61
635,7,control,paid,1,ios,18-24,29.48
636,6,treatment,organic,2,ios,25-34,17.18
637,3,control,paid,1,android,25-34,14.6
638,18,control,referral,1,android,25-34,17.26
639,16,control,paid,1,android,25-34,6.04
640,13,treatment,paid,2,android,35-49,13.2
641,14,treatment,organic,1,android,35-49,4.42
642,1,control,referral,2,ios,18-24,6.44
643,20,control,paid,1,android,35-49,8.18
644,18,treatment,referral,2,android,25-34,3.04
645,16,control,referral,2,ios,25-34,4.86
646,12,control,paid,2,android,35-49,1.17
647,23,control,paid,1,ios,18-24,9.07
648,22,treatment,paid,1,ios,50+,17.61
649,23,control,organic,1,ios,35-49,8.18
650,17,treatment,organic,2,ios,35-49,2.93
651,12,treatment,organic,2,ios,35-49,16.42
652,11,control,organic,1,ios,25-34,8.52
653,13,control,paid,1,android,50+,2.17
654,17,treatment,organic,1,ios,25-34,12.9
655,14,control,paid,1,android,25-34,9.96
656,2,treatment,paid,1,android,35-49,15.51
657,3,control,paid,1,android,18-24,16.43
658,2,treatment,paid,2,ios,25-34,2.61
659,20,control,paid,1,android,25-34,15.98
660,13,treatment,organic,1,ios,25-34,4.95
661,27,treatment,paid,2,ios,18-24,21.13
662,27,treatment,organic,1,ios,25-34,5.69
663,17,control,organic,2,ios,35-49,4.59
664,10,treatment,referral,1,ios,35-49,4.37
665,5,treatment,organic,1,ios,25-34,14.08
666,7,control,organic,2,android,18-24,3.84
667,17,treatment,organic,2,ios,18-24,11.42
668,13,treatment,paid,1,android,25-34,1.67
669,3,control,paid,1,ios,25-34,9.91
670,6,control,paid,1,android,25-34,12.6
671,19,treatment,paid,1,ios,18-24,11.33
672,3,treatment,organic,1,ios,18-24,11.54
673,17,treatment,referral,2,android,25-34,2.76
674,22,control,paid,2,android,25-34,19.91
675,7,control,paid,1,ios,25-34,1.97
676,17,control,paid,1,android,35-49,5.49
677,17,control,organic,2,android,25-34,20.87
678,8,treatment,referral,1,ios,25-34,30.04
679,12,control,paid,1,ios,50+,11.27
680,15,control,referral,1,android,35-49,6.13
681,7,treatment,organic,1,ios,35-49,2.95
682,22,treatment,paid,1,android,25-34,12.6
683,17,treatment,organic,1,android,25-34,13.55
684,3,treatment,paid,2,ios,35-49,7.83
685,11,treatment,organic,1,android,18-24,5.03
686,0,control,referral,2,ios,25-34,21.61
687,11,control,paid,1,android,25-34,17.43
688,3,treatment,paid,2,ios,50+,2.98
689,15,treatment,organic,1,android,25-34,5.25
690,19,control,paid,2,ios,18-24,1.44
691,14,treatment,referral,1,android,25-34,8.67
692,0,control,organic,1,ios,18-24,3.04
693,11,control,referral,2,ios,25-34,19.43
694,13,treatment,organic,1,android,25-34,3.03
695,13,control,referral,1,android,25-34,13.76
696,12,treatment,organic,1,android,25-34,24.04
697,18,treatment,referral,2,android,25-34,10.22
698,7,control,paid,1,android,35-49,5.7
699,24,treatment,referral,2,ios,35-49,22.41
700,9,control,paid,1,ios,50+,24.37
701,8,control,paid,2,ios,25-34,5.48
702,9,control,organic,1,ios,25-34,15.06
703,25,treatment,paid,1,ios,25-34,8.15
704,16,control,paid,1,ios,25-34,12.74
705,4,control,paid,1,android,50+,7.65
706,12,treatment,paid,2,ios,35-49,25.78
707,21,treatment,organic,2,ios,35-49,21.71
708,3,control,referral,1,android,50+,4.9
709,1,treatment,organic,1,android,25-34,23.69
710,10,treatment,organic,1,android,25-34,9.22
711,14,control,referral,1,android,25-34,6.51
712,0,control,paid,1,ios,35-49,11.12
713,19,treatment,organic,2,android,18-24,9.78
714,24,control,referral,1,android,25-34,6.05
715,20,control,organic,1,android,18-24,12.05
716,6,treatment,organic,1,android,18-24,2.98
717,12,treatment,paid,1,ios,25-34,20.24
718,14,treatment,organic,2,ios,35-49,4.57
719,0,treatment,paid,1,ios,50+,12.85
720,4,control,organic,2,ios,25-34,10.21
721,11,treatment,organic,1,ios,25-34,8.38
722,21,control,organic,1,android,18-24,17.34
723,1,control,paid,2,android,50+,9.18
724,18,control,paid,1,ios,25-34,12.01
725,10,treatment,referral,1,android,18-24,13.65
726,13,control,paid,1,ios,18-24,4.6
727,26,treatment,organic,2,ios,25-34,9.2
728,20,control,organic,1,ios,18-24,10.56
729,3,treatment,organic,1,ios,35-49,23.48
730,17,treatment,paid,1,ios,35-49,43.48
731,26,treatment,organic,1,ios,25-34,4.86
732,21,treatment,paid,1,ios,25-34,7.15
733,12,control,paid,1,ios,18-24,9.05
734,19,treatment,organic,2,ios,25-34,27.88
735,3,control,organic,2,android,18-24,8.27
736,5,treatment,referral,1,ios,50+,15.91
737,11,treatment,organic,1,ios,25-34,1.22
738,0,control,referral,1,ios,25-34,36.04
739,13,control,referral,2,ios,25-34,2.93
740,3,treatment,organic,2,ios,18-24,14.39
741,8,treatment,referral,2,ios,18-24,9.68
742,13,control,paid,1,ios,50+,3.64
743,5,control,organic,1,android,25-34,4.86
744,9,control,paid,1,android,35-49,11.93
745,5,treatment,organic,1,ios,18-24,13.36
746,23,control,organic,1,ios,25-34,4.73
747,15,control,organic,1,ios,25-34,3.97
748,1,control,paid,1,ios,50+,8.87
749,22,control,referral,1,ios,18-24,4.6
750,25,control,organic,2,ios,35-49,16.64
751,7,control,paid,1,android,18-24,10.3
752,12,control,organic,1,ios,25-34,4.87
753,16,control,paid,1,android,35-49,25.49
754,19,treatment,referral,1,android,35-49,13.92
755,3,control,paid,2,android,25-34,4.01
756,18,control,organic,1,android,18-24,13.1
757,11,control,organic,1,android,18-24,13.42
758,16,treatment,paid,1,android,18-24,17.93
759,26,treatment,paid,1,android,25-34,14.02
760,18,control,paid,1,android,25-34,13.21
761,20,treatment,organic,1,android,18-24,13.52
762,1,treatment,paid,1,ios,35-49,9.57
763,9,control,referral,1,android,18-24,6.55
764,1,control,paid,1,android,50+,24.07
765,23,control,organic,1,ios,25-34,2.73
766,17,treatment,organic,1,ios,35-49,11.69
767,21,treatment,organic,1,ios,25-34,7.24
768,11,control,organic,1,ios,35-49,15.35
769,11,control,paid,2,android,35-49,12.42
770,26,control,organic,1,ios,18-24,10.52
771,24,control,organic,2,ios,18-24,10.73
772,11,treatment,referral,1,android,25-34,7.31
773,13,treatment,paid,2,android,25-34,13.12
774,3,treatment,organic,1,ios,35-49,37.48
775,11,treatment,paid,1,ios,35-49,5.4
776,5,treatment,paid,2,ios,35-49,16.77
777,6,treatment,organic,1,ios,25-34,2.18
778,6,treatment,paid,1,android,18-24,3.21
779,6,control,organic,1,ios,25-34,1.61
780,26,control,organic,2,ios,25-34,11.12
781,19,control,organic,1,ios,35-49,8.95
782,17,control,paid,1,android,18-24,4.49
783,19,control,paid,2,android,25-34,2.56
784,17,control,paid,1,ios,35-49,27.38
785,8,control,organic,2,android,50+,21.35
786,14,control,organic,1,ios,25-34,4.32
787,2,treatment,organic,2,ios,35-49,15.6
788,7,control,organic,2,android,35-49,14.75
789,27,control,paid,1,ios,25-34,3.78
790,14,treatment,paid,1,ios,25-34,2.84
791,8,control,organic,1,ios,50+,13.35
792,11,control,referral,2,ios,25-34,10.17
793,26,control,paid,2,ios,18-24,1.84
794,7,treatment,organic,1,ios,35-49,13.38
795,13,control,organic,1,android,50+,23.44
796,4,control,paid,1,android,25-34,20.35
797,3,control,organic,1,ios,25-34,3.07
798,16,control,paid,1,ios,25-34,4.65
799,23,control,referral,1,android,35-49,9.66
800,12,control,referral,1,android,18-24,9.53
801,19,control,paid,2,android,25-34,24.93
802,10,treatment,organic,1,ios,35-49,12.39
803,18,treatment,organic,2,ios,25-34,10.27
804,15,treatment,paid,1,android,50+,14.91
805,23,control,organic,1,android,35-49,3.76
806,20,control,organic,1,ios,25-34,14.48
807,15,control,organic,2,android,18-24,8.72
808,13,control,paid,1,ios,50+,2.04
809,4,control,organic,2,ios,25-34,2.29
810,23,control,organic,1,android,35-49,21.0
811,13,control,paid,2,ios,35-49,7.27
812,9,control,organic,1,android,35-49,23.56
813,18,control,paid,1,ios,25-34,5.53
814,22,control,organic,2,android,35-49,0.79
815,17,control,organic,1,android,50+,1.52
816,25,treatment,paid,1,android,35-49,22.54
817,19,treatment,organic,1,ios,25-34,38.95
818,2,control,paid,2,android,35-49,15.81
819,8,control,referral,2,ios,25-34,8.66
820,4,control,paid,1,ios,25-34,11.41
821,10,control,organic,1,android,25-34,7.63
822,0,control,organic,2,ios,25-34,6.05
823,22,control,paid,1,ios,18-24,30.6
824,22,control,organic,1,ios,25-34,28.07
825,9,control,organic,2,android,18-24,12.55
826,10,treatment,organic,1,ios,50+,4.22
827,1,treatment,organic,1,android,18-24,5.78
828,17,treatment,paid,1,android,18-24,14.66
829,0,treatment,paid,1,android,18-24,24.45
830,5,control,organic,1,android,25-34,13.85
831,17,control,referral,2,android,18-24,8.8
832,3,treatment,paid,1,ios,18-24,17.24
833,13,control,organic,2,ios,25-34,14.76
834,7,control,referral,1,ios,25-34,8.89
835,9,treatment,paid,1,ios,35-49,11.89
836,23,treatment,paid,1,ios,25-34,19.52
837,18,control,organic,2,ios,35-49,10.07
838,13,control,referral,1,android,25-34,8.34
839,15,treatment,referral,1,ios,25-34,14.89
840,11,treatment,paid,2,android,50+,15.65
841,1,control,paid,1,android,18-24,9.07
842,18,control,organic,2,ios,35-49,12.19
843,6,treatment,paid,1,android,35-49,36.43
844,3,control,organic,2,android,25-34,22.12
845,4,treatment,organic,1,android,35-49,5.74
846,24,treatment,organic,2,ios,35-49,3.7
847,24,treatment,referral,1,ios,18-24,8.73
848,15,control,organic,1,ios,50+,4.55
849,11,control,paid,1,ios,18-24,11.15
850,22,control,organic,2,android,35-49,0.94
851,19,control,organic,1,ios,35-49,7.52
852,15,control,paid,1,ios,25-34,3.64
853,15,treatment,organic,2,android,35-49,13.63
854,14,control,paid,1,ios,35-49,24.18
855,1,treatment,organic,1,android,35-49,24.13
856,27,control,referral,1,ios,25-34,15.25
857,1,treatment,organic,1,ios,35-49,4.96
858,25,control,paid,2,ios,25-34,13.21
859,1,control,organic,1,ios,50+,10.44
860,17,treatment,organic,2,android,35-49,10.23
861,13,treatment,organic,1,ios,35-49,11.02
862,21,control,organic,2,android,18-24,3.32
863,10,treatment,paid,1,ios,25-34,11.28
864,18,control,paid,2,ios,25-34,4.32
865,25,control,paid,1,android,25-34,6.28
866,21,control,organic,1,android,35-49,3.3
867,26,treatment,paid,1,ios,35-49,20.89
868,25,treatment,organic,2,ios,35-49,2.28
869,26,treatment,referral,1,ios,18-24,2.43
870,5,control,organic,1,ios,25-34,0.49
871,20,control,paid,1,ios,50+,23.56
872,11,control,organic,2,ios,25-34,7.08
873,11,control,paid,1,android,25-34,13.49
874,16,control,paid,2,android,25-34,8.85
875,18,treatment,referral,1,android,35-49,0.36
876,16,treatment,organic,1,ios,35-49,4.77
877,4,control,organic,1,android,35-49,12.59
878,6,control,organic,2,android,35-49,4.14
879,10,control,paid,1,android,25-34,10.87
880,23,control,organic,1,ios,50+,10.43
881,0,control,organic,1,ios,25-34,20.42
882,1,treatment,organic,1,ios,50+,29.01
883,7,control,organic,2,android,25-34,7.55
884,24,control,organic,2,android,25-34,3.52
885,24,treatment,paid,1,android,25-34,12.72
886,4,control,organic,2,android,25-34,13.89
887,22,control,organic,2,android,35-49,3.22
888,17,treatment,referral,1,ios,18-24,10.89
889,15,treatment,organic,2,ios,18-24,4.0
890,6,treatment,organic,1,ios,35-49,17.53
891,0,treatment,referral,1,ios,18-24,25.83
892,13,treatment,paid,1,android,50+,9.13
893,27,treatment,organic,1,android,18-24,6.21
894,22,treatment,paid,2,android,35-49,9.9
895,27,control,organic,1,ios,25-34,8.44
896,8,treatment,paid,2,ios,18-24,6.94
897,7,treatment,paid,1,ios,25-34,7.44
898,21,treatment,organic,1,android,18-24,3.06
899,21,treatment,organic,1,android,25-34,2.18
900,12,control,organic,1,ios,25-34,5.01
901,24,treatment,organic,1,android,25-34,15.95
902,23,control,organic,1,android,50+,10.59
903,24,treatment,organic,1,android,35-49,10.46
904,18,control,organic,2,ios,35-49,16.45
905,0,treatment,paid,1,ios,35-49,30.17
906,20,treatment,paid,1,ios,35-49,1.55
907,3,control,organic,2,ios,50+,7.26
908,12,control,organic,1,android,25-34,13.07
909,12,control,referral,1,ios,25-34,4.14
910,26,control,organic,1,android,18-24,24.36
911,12,treatment,organic,1,ios,18-24,15.81
912,24,treatment,organic,1,ios,35-49,18.87
913,1,control,organic,1,ios,25-34,11.63
914,11,treatment,organic,2,android,25-34,20.86
915,0,control,paid,1,android,35-49,13.26
916,24,control,organic,1,android,18-24,11.04
917,24,control,referral,1,android,18-24,15.64
918,17,treatment,organic,2,android,35-49,7.29
919,2,control,organic,2,ios,25-34,7.54
920,8,treatment,paid,1,ios,18-24,14.55
921,10,control,referral,1,android,35-49,6.17
922,8,treatment,organic,1,android,25-34,3.47
923,22,treatment,organic,1,android,18-24,16.38
924,19,treatment,referral,1,android,25-34,29.15
925,22,treatment,organic,1,ios,18-24,3.59
926,12,treatment,paid,1,ios,25-34,33.91
927,14,control,paid,1,ios,18-24,3.34
928,5,treatment,organic,2,ios,25-34,3.89
929,4,treatment,paid,1,android,25-34,4.73
930,14,control,referral,1,ios,25-34,8.1
931,16,treatment,paid,1,ios,35-49,24.34
932,1,control,organic,1,ios,25-34,13.66
933,0,treatment,organic,1,ios,35-49,16.38
934,7,control,organic,2,android,25-34,6.6
935,26,treatment,paid,1,ios,50+,5.95
936,25,control,organic,1,ios,18-24,6.96
937,7,control,organic,2,android,18-24,6.92
938,22,treatment,organic,1,android,18-24,12.03
939,25,treatment,organic,1,ios,25-34,14.36
940,17,control,referral,1,android,50+,14.31
941,21,treatment,organic,1,ios,18-24,9.21
942,7,control,organic,1,ios,18-24,11.16
943,16,treatment,paid,1,ios,18-24,5.32
944,23,treatment,organic,2,ios,35-49,20.45
945,6,treatment,organic,1,android,35-49,14.75
946,19,control,referral,2,android,25-34,8.19
947,23,control,paid,2,android,25-34,31.44
948,27,treatment,organic,1,ios,35-49,6.99
949,8,treatment,organic,1,android,25-34,39.75
950,15,control,organic,2,android,25-34,9.04
951,18,treatment,paid,1,android,25-34,12.88
952,20,treatment,paid,1,android,50+,21.35
953,9,treatment,referral,1,ios,18-24,11.02
954,5,treatment,referral,2,ios,18-24,13.22
955,13,treatment,organic,2,android,25-34,11.2
956,21,control,organic,1,android,35-49,18.3
957,27,treatment,organic,1,ios,25-34,12.04
958,10,control,organic,1,ios,25-34,5.24
959,17,control,paid,1,ios,25-34,20.45
960,12,treatment,organic,2,ios,50+,13.48
961,25,treatment,paid,1,ios,18-24,15.75
962,20,control,organic,2,android,25-34,18.25
963,20,treatment,referral,1,ios,25-34,15.24
964,3,control,organic,1,android,35-49,8.01
965,17,treatment,paid,1,android,25-34,11.33
966,22,control,paid,1,android,50+,9.85
967,14,treatment,paid,1,android,18-24,5.51
968,24,treatment,organic,1,ios,18-24,7.64
969,25,treatment,organic,1,ios,25-34,37.4
970,10,treatment,organic,1,ios,25-34,12.9
971,1,control,organic,1,android,25-34,38.43
972,17,control,paid,1,android,35-49,20.46
973,23,treatment,organic,1,android,35-49,12.08
974,5,treatment,paid,1,ios,35-49,7.21
975,15,control,paid,1,android,18-24,3.76
976,3,control,organic,1,ios,25-34,11.71
977,2,treatment,organic,1,ios,50+,20.15
978,6,treatment,paid,1,ios,18-24,7.44
979,5,control,organic,1,android,35-49,13.17
980,15,control,paid,1,ios,25-34,6.3
981,10,control,paid,1,android,50+,28.66
982,13,treatment,paid,1,ios,25-34,10.03
983,17,control,organic,1,ios,25-34,5.49
984,18,control,paid,1,ios,25-34,6.36
985,21,treatment,organic,1,ios,35-49,20.13
986,7,control,organic,1,ios,18-24,17.65
987,16,treatment,referral,2,ios,18-24,8.28
988,21,treatment,paid,2,ios,25-34,13.26
989,7,treatment,organic,1,android,25-34,16.54
990,16,treatment,paid,1,android,50+,11.16
991,9,control,organic,1,ios,25-34,8.98
992,14,treatment,organic,2,ios,35-49,8.01
993,3,control,organic,1,ios,35-49,3.28
994,17,treatment,paid,2,android,25-34,7.69
995,4,treatment,referral,1,ios,50+,10.72
996,20,treatment,organic,2,android,18-24,7.85
997,18,control,paid,1,android,18-24,10.13
998,24,control,organic,2,android,25-34,10.45
999,25,treatment,organic,1,android,25-34,27.7
1000,16,treatment,organic,1,ios,25-34,14.13
1001,0,control,organic,1,android,18-24,5.85
1002,8,treatment,organic,1,android,35-49,11.85
1003,23,treatment,organic,1,ios,35-49,16.73
1004,27,treatment,organic,1,ios,25-34,2.4
1005,13,control,paid,1,ios,25-34,35.03
1006,17,treatment,organic,1,ios,25-34,3.51
1007,22,treatment,paid,1,ios,18-24,4.19
1008,26,control,referral,1,ios,50+,21.87
1009,4,control,organic,2,ios,35-49,5.44
1010,26,treatment,paid,1,android,25-34,6.24
1011,15,treatment,paid,1,android,18-24,13.4
1012,7,control,paid,2,ios,18-24,19.82
1013,5,control,referral,2,android,35-49,6.0
1014,2,control,organic,1,ios,35-49,22.03
1015,20,treatment,paid,2,ios,18-24,10.74
1016,4,treatment,paid,1,android,25-34,10.19
1017,15,control,paid,1,ios,18-24,14.99
1018,13,treatment,organic,1,android,18-24,34.6
1019,7,treatment,organic,1,ios,35-49,8.45
1020,6,control,referral,1,android,18-24,4.87
1021,11,control,referral,1,android,50+,12.06
1022,13,treatment,organic,1,ios,25-34,24.89
1023,0,treatment,paid,1,android,25-34,15.21
1024,10,control,paid,2,ios,50+,9.64
1025,3,treatment,paid,1,ios,35-49,18.63
1026,19,control,paid,1,android,50+,26.92
1027,16,control,referral,2,ios,35-49,3.18
1028,0,treatment,organic,2,ios,18-24,11.2
1029,7,treatment,referral,1,ios,35-49,3.04
1030,22,treatment,paid,1,android,25-34,9.71
1031,13,treatment,organic,1,ios,25-34,1.34
1032,22,control,paid,1,ios,25-34,14.48
1033,1,control,organic,1,android,35-49,3.17
1034,6,control,referral,2,ios,18-24,3.2
1035,1,treatment,paid,2,android,35-49,6.69
1036,9,control,referral,1,ios,18-24,3.03
1037,4,control,paid,2,android,25-34,2.3
1038,4,treatment,organic,2,ios,18-24,20.75
1039,27,control,paid,1,android,25-34,17.67
1040,1,control,organic,1,ios,25-34,6.05
1041,22,treatment,organic,1,ios,18-24,20.36
1042,0,control,organic,2,ios,50+,12.83
1043,27,control,paid,2,ios,18-24,15.63
1044,14,treatment,organic,2,android,35-49,27.86
1045,15,control,referral,1,android,25-34,15.06
1046,22,control,organic,2,ios,25-34,10.51
1047,27,control,referral,1,ios,35-49,8.12
1048,13,control,referral,1,android,50+,17.16
1049,7,control,referral,1,ios,35-49,3.74
1050,2,treatment,organic,2,android,25-34,26.2
1051,27,treatment,organic,1,ios,35-49,14.46
1052,21,control,organic,1,ios,25-34,2.26
1053,18,control,paid,2,ios,25-34,12.82
1054,21,control,organic,1,android,25-34,25.32
1055,15,treatment,organic,1,android,35-49,15.91
1056,9,control,organic,2,android,25-34,21.16
1057,10,treatment,organic,1,ios,25-34,3.95
1058,19,control,paid,1,ios,35-49,14.77
1059,12,control,paid,2,ios,18-24,25.57
1060,7,treatment,paid,1,ios,18-24,39.53
1061,12,control,paid,1,android,18-24,9.47
1062,27,control,organic,2,ios,50+,1.45
1063,19,control,organic,1,ios,25-34,14.7
1064,4,treatment,referral,1,ios,35-49,19.5
1065,12,treatment,organic,1,ios,18-24,7.39
1066,0,control,organic,1,ios,25-34,10.69
1067,13,treatment,organic,1,android,25-34,4.48
1068,22,control,organic,2,ios,35-49,3.01
1069,16,treatment,organic,2,ios,25-34,5.15
1070,5,control,organic,1,android,25-34,8.24
1071,13,treatment,paid,1,ios,18-24,3.01
1072,10,control,organic,2,ios,35-49,2.56
1073,23,treatment,organic,1,android,25-34,6.17
1074,13,treatment,referral,1,ios,18-24,11.7
1075,8,treatment,paid,1,android,25-34,8.47
1076,27,treatment,organic,1,ios,25-34,14.18
1077,4,control,organic,2,ios,25-34,4.17
1078,7,control,paid,1,android,50+,13.84
1079,26,control,organic,1,ios,25-34,17.75
